,id,subject,question,choices,answer
434,166,us_history,The primary reason the Confederate Army lost the Battle of Gettysburg was that,"['the Union troops did not have sufficient reinforcements to win the battle', 'Confederate General Robert E. Lee was a strategically gifted commander', 'the Union forces were able to hold the high ground northwest of Gettysburg', ""the Confederate troops retreated south after Pickett's Charge"", 'Union troops vastly outnumbered the Confederates']",the Union forces were able to hold the high ground northwest of Gettysburg
435,167,us_history,The earliest example of republican government in North America is the,"['Mayflower Compact', 'Articles of Confederation', 'Iroquois Confederacy', 'Gettysburg Address', 'U.S. Constitution']",Iroquois Confederacy
436,169,us_history,"As the Constitutional Convention ended, Benjamin Franklin commented about a half-sun with its rays painted on George Washington's chair that ""now at length I have the happiness to know that it is a rising and not a setting sun."" Franklin meant these words as","['a criticism of the delegates to the Convention who did not share his faith in the Constitution', 'an indication that he knew that the fight for the ratification of the Constitution would be difficult', 'a joke about the poor quality of the furniture in Independence Hall', 'an expression of hope and optimism for the new government he had helped design', 'a criticism of the painter of the chair']",an expression of hope and optimism for the new government he had helped design
437,171,us_history,The Farmers' Alliance of the 1870s was founded with all the following goals EXCEPT:,"['organizing cooperatives to buy equipment and market farm products', 'offering farmers low-cost insurance', 'lobbying for tougher bank regulations', 'helping members in times of hardship such as drought', 'supporting private ownership of national railroads']",supporting private ownership of national railroads
438,172,us_history,Pocahontas's friendship with the Jamestown colonists was historically important because she,"['encouraged trust and good relations between Native Americans and colonists', 'set other Native American women an example by marrying John Rolfe of Jamestown', 'made it possible for the Native Americans and colonists to trade with one another', 'ensured that the colonists granted the Native Americans full equal legal rights', 'permanently ended hostilities between the Native Americans and colonists']",encouraged trust and good relations between Native Americans and colonists
439,173,us_history,Which factor contributed most to the rise of membership in labor unions between 1915 and 1920?,"['The efforts of progressive reformers', 'The expansion of the open shop', 'The fire at the Triangle Shirtwaist Company', 'The passage of the Fourteenth Amendment', 'The exclusion of unskilled workers']",The efforts of progressive reformers
440,174,us_history,Which event did NOT lead directly to the annexation of Hawaii as a U.S. territory in 1898?,"['Passage of the McKinley Tariff of 1890', 'Formation of the Secret Hawaiian League in 1886', 'Election of William McKinley to the presidency in 1898', 'Rebellion of Hawaiian supporters of annexation in 1893', 'Coronation of Queen Liliuokalani of Hawaii in 1891']",Coronation of Queen Liliuokalani of Hawaii in 1891
441,175,us_history,What is the significance of the 54th Massachusetts Infantry regiment of the Union Army?,"['It began the Civil War by firing on Fort Sumter.', 'It was composed entirely of African-American soldiers and officers.', 'It was the first African-American regiment to play a major role in a military campaign.', 'It was an aristocratic regiment whose officers refused any pay.', 'It included a number of women who disguised themselves as men in order to take part in combat.']",It was the first African-American regiment to play a major role in a military campaign.
442,176,us_history,Which of the following best supports the theory that the United States had imperialist ambitions as of the end of the nineteenth century?,"['The establishment of the Open Door Policy in 1899', 'The Russo-Japanese War of 1904', 'The annexation of Hawaii in 1898', 'The popularity of yellow journalism in 1890s', 'The start of Mexican Revolution in 1910']",The annexation of Hawaii in 1898
443,177,us_history,Spanish and Spanish-sponsored parties explored and/or settled all the following areas of North America EXCEPT:,"['the northern Atlantic coast', 'the Gulf of Mexico', 'the Pacific coast', 'the Southwest', 'the Mississippi valley']",the northern Atlantic coast
444,178,us_history,"Soon after World War I broke out in Europe, people in the United States became outraged against  Germany because of the 1915 sinking of the","['Titanic', 'Maine', 'Lusitania', 'Constitution', 'Hindenburg']",Lusitania
445,179,us_history,The development of atomic technology affected daily life in the United States in all the following ways EXCEPT:,"['encouraging schools to teach more math and science classes', 'contributing to the popularity of science-fiction literature and movies', 'leading to widespread fears of a nuclear attack', 'reinforcing the fear of former allies France and Great Britain', 'spurring people to build or make bomb shelters']",reinforcing the fear of former allies France and Great Britain
446,180,us_history,Which of the following is NOT guaranteed in the Bill of Rights?,"['Freedom from cruel and unusual punishment for crimes', 'Possession of rights other than those listed in the Constitution', 'Protection against search and seizure of property without a warrant', 'The right to remain silent if arrested and tried for a crime', 'The right to vote for all free males age 21 or over']",The right to vote for all free males age 21 or over
447,183,us_history,"""Fourscore and seven years ago, our fathers brought forth on this continent a new nation, conceived in liberty, and dedicated to the proposition that all men are created equal."" To which of the following events is the speaker of this quotation alluding?","['Signing of the Declaration of Independence', 'Ratification of the Constitution', 'Passage of the Bill of Rights', 'Repeal of Prohibition', 'Passage of the Civil Rights Act']",Signing of the Declaration of Independence
448,184,us_history,"""We believe that America had something better to offer mankind than those aims she is now pursuing....  She has lost her unique position as a potential leader in the progress of civilization and has taken up her place simply as one of the grasping and selfish nations of the present day."" The speaker of this quotation most likely opposed the","['Lewis and Clark expedition', 'California gold rush', 'annexation of the Philippines', 'Philadelphia Centennial Exhibition', 'passage of the Nineteenth Amendment']",annexation of the Philippines
